description	annotation_id	genes_found	input_size	term_genes	universe	pval	pval_adj	relative_enrichment	annotsbias	genes
Activation of NF-kappaB in B cells	R-HSA-1169091	27	1039	67	10985	1.6127097297371312e-11	1.0476640244292327e-09	4.2606266070992485	0	RELA, PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, IKBKG, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, NFKB1, PSMD13, PSMD2, PSMA7, FBXW11, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Cristae formation	R-HSA-8949613	18	1039	31	10985	1.99597046477258e-11	1.250332926861109e-09	6.13896736936881	0	ATP5C1, SAMM50, USMG5, MTX2, C14orf2, ATP5G1, ATP5A1, ATP5B, ATP5G3, ATP5H, ATP5L, APOO, ATP5J2, HSPA9, ATP5O, IMMT, ATP5J, ATP5F1
FCERI mediated NF-kB activation	R-HSA-2871837	30	1039	82	10985	2.227981363525467e-11	1.3475445902150583e-09	3.8680485457405105	0	RELA, PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, IKBKG, UBC, PSMA5, UBB, PSMC6, FCER1G, PSMD3, PSME2, UBE2D1, PSMA2, PSMB1, PSMA3, UBE2N, NFKB1, PSMD13, PSMD2, PSMA7, FBXW11, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	R-HSA-8854050	24	1039	55	10985	2.8733227880762405e-11	1.6799360567619086e-09	4.613526992737772	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Cellular response to chemical stress	R-HSA-9711123	52	1039	208	10985	3.358039672220622e-11	1.900000511314507e-09	2.6431665062560152	0	GSR, RELA, PRDX1, PRDX2, PSME1, PRDX5, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, CYCS, COX7A1, UBC, KEAP1, COX6C, EGF, SQSTM1, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, COX8A, HMOX2, AKT1, PSMA2, CYBA, ABCF2, GPX3, COX7B, PSMB1, PSMA3, NFKB1, CSNK2A1, PSMD13, PSMD2, SOD2, GPX1, PSMA7, GSTP1, SOD1, SKP1A, COX5A, PRDX3, PSMB6, COX4I1, PSMD1, MAP1LC3B, PSMD12, PSMC2
Dectin-1 mediated noncanonical NF-kB signaling	R-HSA-5607761	25	1039	60	10985	3.816991363106021e-11	2.0921883909024876e-09	4.405277510426692	0	RELA, PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, FBXW11, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Vpu mediated degradation of CD4	R-HSA-180534	23	1039	52	10985	5.308576286590621e-11	2.8215887292969543e-09	4.676371511068335	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Class I MHC mediated antigen processing & presentation	R-HSA-983169	77	1039	380	10985	5.859048706617779e-11	3.0225798327669365e-09	2.1423560103338235	0	UBE2H, CTSL1, PSME1, ZNF294, RPS27A, ASB12, PSMB3, PSMB5, WWP1, ANAPC10, PSMD10, HLA-G, PSMA1, IKBKG, VAMP3, NEDD4L, UBC, KEAP1, HECTD1, FBXO9, RBX1, TCEB2, PSMA5, UBB, PSMC6, FBXO21, UBE2E3, SEC61G, CD36, PSMD3, FBXO32, PSME2, LMO7, UBE2D1, RNF14, PSMA2, CYBA, PSMB1, MKRN1, DET1, ASB11, ASB8, NPEPPS, TRIM63, UBE2R2, PSMA3, S100A1, UBE2N, ZBTB16, FBXO22, NEDL2, CANX, BTBD1, PSMD13, SIAH2, PSMD2, RNF130, B2M, HMGB1, PSMA7, FBXW11, UBE2D3, UBE3A, TRIM32, CUL2, UBE2D4, SKP1A, ASB5, RCHY1, TCEB1, FBXO6, KIAA0776, PSMB6, PSMD1, PSMD12, PSMC2, LNPEP
Metabolism of amino acids and derivatives	R-HSA-71291	75	1039	366	10985	6.038785308860899e-11	3.0262941233548622e-09	2.1665299231606685	0	GSR, PSME1, CKMT2, RPS27A, PSMB3, PSMB5, SMS, RPLP2, PSMD10, PCBD1, RPL36AL, RPS12, PSMA1, HIBCH, RPL13A, ALDH4A1, RPS9, DLD, DDO, HRSP12, DLST, RPL8, GOT1, RPS16, RPL28, RPL15, PSMA5, RPL3L, PSMC6, RPL37A, GAMT, ACAT1, PSMD3, TST, MRPS36, PSME2, FAM80A, SERINC3, PSMA2, DHTKD1, ECHS1, IARS, RPL26, PSMB1, INMT, ODC1, RPL19, SDSL, TMLHE, PSMA3, RPS24, RPL36A, SLC25A12, APIP, RPL18, BCKDHA, PXMP2, PSMD13, PSMD2, EEF1E1, PSMA7, CKM, RPL39L, QDPR, CRYM, GOT2, RARS, PSMB6, PSMD1, HSD17B10, RPS27L, NAGS, RPS5, PSMD12, PSMC2
Degradation of DVL	R-HSA-4641258	24	1039	57	10985	7.213634869614444e-11	3.5146432114732598e-09	4.45164885264171	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, KLHL12, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Orc1 removal from chromatin	R-HSA-68949	27	1039	71	10985	7.955772389798233e-11	3.771466154515162e-09	4.02059130529084	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, ORC3L, UBC, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, MCM3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, MCM4, PSMD12, PSMC2
Regulation of Apoptosis	R-HSA-169911	23	1039	53	10985	8.547935916517251e-11	3.945547262518752e-09	4.588138086331196	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, OPA1, PSMD12, PSMC2
Nuclear events mediated by NFE2L2	R-HSA-9759194	32	1039	97	10985	1.1172058555340651e-10	5.024561719504488e-09	3.48788982268835	0	GSR, RELA, PRDX1, PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, KEAP1, EGF, SQSTM1, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, ABCF2, PSMB1, PSMA3, NFKB1, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Antigen processing: Ubiquitination & Proteasome degradation	R-HSA-983168	66	1039	308	10985	1.2136941010027145e-10	5.322048632896903e-09	2.2655712910765846	0	UBE2H, PSME1, ZNF294, RPS27A, ASB12, PSMB3, PSMB5, WWP1, ANAPC10, PSMD10, PSMA1, NEDD4L, UBC, KEAP1, HECTD1, FBXO9, RBX1, TCEB2, PSMA5, UBB, PSMC6, FBXO21, UBE2E3, PSMD3, FBXO32, PSME2, LMO7, UBE2D1, RNF14, PSMA2, PSMB1, MKRN1, DET1, ASB11, ASB8, NPEPPS, TRIM63, UBE2R2, PSMA3, UBE2N, ZBTB16, FBXO22, NEDL2, BTBD1, PSMD13, SIAH2, PSMD2, RNF130, PSMA7, FBXW11, UBE2D3, UBE3A, TRIM32, CUL2, UBE2D4, SKP1A, ASB5, RCHY1, TCEB1, FBXO6, KIAA0776, PSMB6, PSMD1, PSMD12, PSMC2, LNPEP
Autodegradation of Cdh1 by Cdh1:APC/C	R-HSA-174084	25	1039	63	10985	1.35975897139176e-10	5.817115209319871e-09	4.195502390882564	0	PSME1, RPS27A, PSMB3, PSMB5, ANAPC10, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, UBE2D1, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, C10orf104, PSMB6, PSMD1, PSMD12, PSMC2
Regulation of activated PAK-2p34 by proteasome mediated degradation	R-HSA-211733	22	1039	50	10985	1.584394199708283e-10	6.616731967353163e-09	4.651973051010587	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
NIK-->noncanonical NF-kB signaling	R-HSA-5676590	24	1039	59	10985	1.7229670186666837e-10	7.0281026761427055e-09	4.300745501704703	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, FBXW11, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
SCF-beta-TrCP mediated degradation of Emi1	R-HSA-174113	23	1039	55	10985	2.1260780867565537e-10	8.475320373115898e-09	4.421296701373698	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
GLI3 is processed to GLI3R by the proteasome	R-HSA-5610785	24	1039	60	10985	2.617145606904074e-10	9.180946789019491e-09	4.229066410009624	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
SCF(Skp2)-mediated degradation of p27/p21	R-HSA-187577	24	1039	60	10985	2.617145606904074e-10	9.180946789019491e-09	4.229066410009624	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, CKS1B, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Formation of ATP by chemiosmotic coupling	R-HSA-163210	13	1039	18	10985	2.4646447305425895e-10	9.180946789019491e-09	7.635814351406266	0	ATP5C1, USMG5, C14orf2, ATP5G1, ATP5A1, ATP5B, ATP5G3, ATP5H, ATP5L, ATP5J2, ATP5O, ATP5J, ATP5F1
Antigen processing-Cross presentation	R-HSA-1236975	33	1039	105	10985	2.4497065694594684e-10	9.180946789019491e-09	3.3228378935789906	0	CTSL1, PSME1, RPS27A, PSMB3, PSMB5, PSMD10, HLA-G, PSMA1, IKBKG, VAMP3, UBC, PSMA5, UBB, PSMC6, SEC61G, CD36, PSMD3, PSME2, PSMA2, CYBA, PSMB1, PSMA3, S100A1, PSMD13, PSMD2, B2M, HMGB1, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2, LNPEP
Degradation of GLI2 by the proteasome	R-HSA-5610783	24	1039	60	10985	2.617145606904074e-10	9.180946789019491e-09	4.229066410009624	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Degradation of GLI1 by the proteasome	R-HSA-5610780	24	1039	60	10985	2.617145606904074e-10	9.180946789019491e-09	4.229066410009624	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Hh mutants are degraded by ERAD	R-HSA-5362768	23	1039	56	10985	3.288501488071064e-10	1.0883078509578579e-08	4.342344974563454	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, DERL2, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
ER-Phagosome pathway	R-HSA-1236974	30	1039	90	10985	3.203105021240786e-10	1.0883078509578579e-08	3.524222008341354	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, HLA-G, PSMA1, IKBKG, VAMP3, UBC, PSMA5, UBB, PSMC6, SEC61G, CD36, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, S100A1, PSMD13, PSMD2, B2M, HMGB1, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
AUF1 (hnRNP D0) binds and destabilizes mRNA	R-HSA-450408	23	1039	56	10985	3.288501488071064e-10	1.0883078509578579e-08	4.342344974563454	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, HSPA8, PSMB6, PSMD1, PSMD12, PSMC2
p53-Independent DNA Damage Response	R-HSA-69610	22	1039	52	10985	4.0132488611062445e-10	1.1930912715898902e-08	4.473051010587103	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
p53-Independent G1/S DNA damage checkpoint	R-HSA-69613	22	1039	52	10985	4.0132488611062445e-10	1.1930912715898902e-08	4.473051010587103	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Autodegradation of the E3 ubiquitin ligase COP1	R-HSA-349425	22	1039	52	10985	4.0132488611062445e-10	1.1930912715898902e-08	4.473051010587103	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Ubiquitin-dependent degradation of Cyclin D	R-HSA-75815	22	1039	52	10985	4.0132488611062445e-10	1.1930912715898902e-08	4.473051010587103	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Defective CFTR causes cystic fibrosis	R-HSA-5678895	24	1039	61	10985	3.93244918428289e-10	1.1930912715898902e-08	4.159737452468483	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, DERL2, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, DERL1, PSMD12, PSMC2
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	R-HSA-69601	22	1039	52	10985	4.0132488611062445e-10	1.1930912715898902e-08	4.473051010587103	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Switching of origins to a post-replicative state	R-HSA-69052	30	1039	91	10985	4.3534010652435787e-10	1.2726442447395394e-08	3.485494293963976	0	PSME1, RPS27A, PSMB3, PSMB5, ANAPC10, PSMD10, PSMA1, ORC3L, UBC, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, UBE2D1, PSMA2, PSMB1, PSMA3, MCM3, PSMD13, PSMD2, PSMA7, SKP1A, C10orf104, PSMB6, PSMD1, MCM4, PSMD12, PSMC2
APC/C:Cdc20 mediated degradation of Securin	R-HSA-174154	25	1039	67	10985	6.422432295192098e-10	1.846712499306056e-08	3.9450246362030077	0	PSME1, RPS27A, PSMB3, PSMB5, ANAPC10, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, UBE2D1, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, C10orf104, PSMB6, PSMD1, PSMD12, PSMC2
Signaling by NOTCH4	R-HSA-9013694	28	1039	82	10985	6.641970010114451e-10	1.8619254087452345e-08	3.610178642691143	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, PSEN1, UBC, PSENEN, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, AKT1, PSMA2, PSMB1, SNW1, PSMA3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
The role of GTSE1 in G2/M progression after G2 checkpoint	R-HSA-8852276	27	1039	77	10985	6.793798526778507e-10	1.8619254087452345e-08	3.7072984763071384	0	PSME1, TUBB2C, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, HSP90AA1, PSMA5, UBB, PSMC6, MAPRE1, PSMD3, PSME2, PSMA2, TUBB1, PSMB1, TUBA8, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Regulation of RUNX2 expression and activity	R-HSA-8939902	26	1039	72	10985	6.732638620413835e-10	1.8619254087452345e-08	3.817907175703133	0	PSME1, RPS27A, PSMB3, PSMB5, WWP1, PSMD10, PSMA1, UBC, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PPARGC1A, PSMD1, PSMD12, PSMC2
TCR signaling	R-HSA-202403	35	1039	120	10985	6.922329303998259e-10	1.8679639383404533e-08	3.0836942572986845	0	RELA, PSME1, HLA-DRB1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, IKBKG, UBC, PSMA5, UBB, PSMC6, HLA-DRA, PSMD3, PSME2, HLA-DPB1, UBE2D1, PSMA2, PSMB1, PSMA3, UBE2N, NFKB1, HLA-DRB3, PSMD13, PSMD2, PSMA7, FBXW11, HLA-DPA1, SKP1A, PSMB6, PSMD1, PIK3R1, PSMD12, PSMC2
Signaling by ROBO receptors	R-HSA-376176	51	1039	219	10985	7.973705717249817e-10	2.1190727012206334e-08	2.462127704457658	0	PSME1, RPS27A, PSMB3, PSMB5, RPLP2, PSMD10, RPL36AL, RPS12, PSMA1, RPL13A, RPS9, UBC, RPL8, RBX1, TCEB2, RPS16, RPL28, RPL15, PSMA5, UBB, EIF4A3, RPL3L, PSMC6, RPL37A, PSMD3, PSME2, PSMA2, RPL26, PSMB1, RNPS1, RPL19, RAC1, PSMA3, RPS24, RPL36A, RPL18, PSMD13, PSMD2, NCBP2, PSMA7, GSPT1, RPL39L, CUL2, TCEB1, PSMB6, PSMD1, RPS27L, RPS5, DAG1, PSMD12, PSMC2
Downstream signaling events of B Cell Receptor (BCR)	R-HSA-1168372	28	1039	83	10985	9.132886606196367e-10	2.3909079264579742e-08	3.566682514465948	0	RELA, PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, IKBKG, UBC, CALM2, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, NFKB1, PSMD13, PSMD2, PSMA7, FBXW11, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Hh mutants abrogate ligand secretion	R-HSA-5387390	23	1039	59	10985	1.1338907230361284e-09	2.924771070890249e-08	4.121547772467006	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, DERL2, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Regulation of PTEN stability and activity	R-HSA-8948751	25	1039	69	10985	1.3228343095734499e-09	3.3626831579591753e-08	3.8306760960232107	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, AKT1, PSMA2, PSMB1, MKRN1, PSMA3, CSNK2A1, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Mitochondrial biogenesis	R-HSA-1592230	30	1039	95	10985	1.4103802664155026e-09	3.5340099818468454e-08	3.3387366394812825	0	CYCS, IDH2, PRKAB1, ATP5C1, CALM2, SAMM50, USMG5, ACSS2, MTX2, C14orf2, SIRT3, ATP5G1, ATP5A1, PRKAG2, SSBP1, ATP5B, ATP5G3, ATP5H, SOD2, ALAS1, ATP5L, APOO, ATP5J2, HSPA9, ATP5O, IMMT, PRKAG1, ATP5J, PPARGC1A, ATP5F1
Degradation of AXIN	R-HSA-4641257	22	1039	55	10985	1.4618986421434624e-09	3.5613475254439345e-08	4.229066410009624	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Regulation of RUNX3 expression and activity	R-HSA-8941858	22	1039	55	10985	1.4618986421434624e-09	3.5613475254439345e-08	4.229066410009624	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Host Interactions of HIV factors	R-HSA-162909	36	1039	130	10985	1.9050996007419176e-09	4.577458492741539e-08	2.92781520692974	0	PSME1, RPS27A, PSMB3, PSMB5, HMGA1, PSMD10, XPO1, PSMA1, UBC, RBX1, TCEB2, AP2M1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, KPNB1, PSMB1, RAC1, NUP153, NUP43, PSMA3, PSMD13, PSMD2, B2M, PSMA7, SLC25A4, SKP1A, TCEB1, NUP98, PSMB6, PSMD1, PSMD12, PSMC2
Synthesis of DNA	R-HSA-69239	34	1039	120	10985	2.799966304156678e-09	6.636676888501099e-08	2.9955887070901506	0	PSME1, RPS27A, PSMB3, PSMB5, FEN1, ANAPC10, PSMD10, PSMA1, ORC3L, POLE4, UBC, RBX1, PSMA5, UBB, PSMC6, RFC4, PSMD3, PSME2, UBE2D1, PSMA2, PSMB1, PSMA3, MCM3, PSMD13, PSMD2, PSMA7, SKP1A, C10orf104, PSMB6, POLA1, PSMD1, MCM4, PSMD12, PSMC2
KEAP1-NFE2L2 pathway	R-HSA-9755511	35	1039	126	10985	2.9223751199171787e-09	6.834461280446309e-08	2.9368516736177948	0	GSR, RELA, PRDX1, PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, KEAP1, EGF, SQSTM1, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, AKT1, PSMA2, ABCF2, PSMB1, PSMA3, NFKB1, CSNK2A1, PSMD13, PSMD2, PSMA7, SKP1A, PSMB6, PSMD1, MAP1LC3B, PSMD12, PSMC2
Stabilization of p53	R-HSA-69541	22	1039	57	10985	3.2589288108856796e-09	7.52126465038616e-08	4.080678114921567	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, PSMD12, PSMC2
Interleukin-1 signaling	R-HSA-9020702	33	1039	115	10985	3.3596565602962286e-09	7.653035852934526e-08	3.033895468050383	0	RELA, PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, IKBKG, UBC, SQSTM1, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, NKIRAS2, PSMA3, UBE2N, NFKB1, NKIRAS1, PSMD13, PSMD2, HMGB1, PSMA7, FBXW11, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
CDK-mediated phosphorylation and removal of Cdc6	R-HSA-69017	25	1039	72	10985	3.683116285754081e-09	8.177450588876782e-08	3.6710645920222436	0	PSME1, RPS27A, PSMB3, PSMB5, ANAPC10, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, UBE2D1, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, C10orf104, PSMB6, PSMD1, PSMD12, PSMC2
Cdc20:Phospho-APC/C mediated degradation of Cyclin A	R-HSA-174184	25	1039	72	10985	3.683116285754081e-09	8.177450588876782e-08	3.6710645920222436	0	PSME1, RPS27A, PSMB3, PSMB5, ANAPC10, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, UBE2D1, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, C10orf104, PSMB6, PSMD1, PSMD12, PSMC2
Cyclin E associated events during G1/S transition 	R-HSA-69202	27	1039	83	10985	4.521641025638036e-09	9.791306616011253e-08	3.439300996092164	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, CKS1B, PSMA5, UBB, PSMC6, PSMD3, PSME2, MNAT1, AKT1, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, WEE1, PSMA7, SKP1A, PSMB6, PSMD1, PSMD12, PSMC2
Degradation of beta-catenin by the destruction complex	R-HSA-195253	27	1039	83	10985	4.521641025638036e-09	9.791306616011253e-08	3.439300996092164	0	PSME1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, RBX1, PSMA5, UBB, PSMC6, PSMD3, PSME2, PSMA2, PSMB1, PSMA3, PPP2R1A, PSMD13, PSMD2, PSMA7, SKP1A, PPP2R5E, PPP2R5C, PSMB6, PSMD1, PSMD12, PSMC2
ABC transporter disorders	R-HSA-5619084	26	1039	78	10985	4.865064978041226e-09	1.0406492648151598e-07	3.524222008341354	0	PSME1, APOA1, RPS27A, PSMB3, PSMB5, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, LMBRD1, PSMD3, PSME2, PSMA2, PSMB1, DERL2, PSMA3, PSMD13, PSMD2, PSMA7, PSMB6, PSMD1, DERL1, PSMD12, PSMC2
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	R-HSA-179419	25	1039	73	10985	5.105088605766718e-09	1.0659911207755742e-07	3.620776035967144	0	PSME1, RPS27A, PSMB3, PSMB5, ANAPC10, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, UBE2D1, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, C10orf104, PSMB6, PSMD1, PSMD12, PSMC2
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	R-HSA-174178	25	1039	73	10985	5.105088605766718e-09	1.0659911207755742e-07	3.620776035967144	0	PSME1, RPS27A, PSMB3, PSMB5, ANAPC10, PSMD10, PSMA1, UBC, PSMA5, UBB, PSMC6, PSMD3, PSME2, UBE2D1, PSMA2, PSMB1, PSMA3, PSMD13, PSMD2, PSMA7, C10orf104, PSMB6, PSMD1, PSMD12, PSMC2
